time,open,high,low,close,volume
2023.12.07 12:00,1.06835,1.06855,1.06782,1.0679,2668
2023.12.07 13:00,1.0679,1.06888,1.06785,1.06879,2334
2023.12.07 14:00,1.06877,1.06944,1.06869,1.06939,2555
2023.12.07 15:00,1.0694,1.07024,1.06939,1.06941,4413
2023.12.07 16:00,1.0694,1.0705,1.06912,1.06938,4060
2023.12.07 17:00,1.06949,1.07016,1.06906,1.06981,4437
2023.12.07 18:00,1.0698,1.07012,1.06939,1.06955,2750
2023.12.07 19:00,1.06954,1.06994,1.06869,1.06886,3172
2023.12.07 20:00,1.06883,1.06987,1.06883,1.06977,1801
2023.12.07 21:00,1.06978,1.07012,1.06919,1.06987,1880
2023.12.07 22:00,1.06984,1.07018,1.06959,1.06996,1597
2023.12.07 23:00,1.06997,1.07027,1.06934,1.06963,960
2023.12.08 00:00,1.06917,1.07028,1.0681,1.06921,510
2023.12.08 01:00,1.0698,1.07034,1.06917,1.07027,1158
2023.12.08 02:00,1.07027,1.0708,1.06989,1.07058,2968
2023.12.08 03:00,1.07058,1.0709,1.07,1.07086,3721
2023.12.08 04:00,1.07083,1.07128,1.07028,1.0712,2694
2023.12.08 05:00,1.07119,1.07272,1.07118,1.0726,2112
2023.12.08 06:00,1.0726,1.07353,1.07241,1.07264,2184
2023.12.08 07:00,1.07264,1.07323,1.07251,1.07318,2282
2023.12.08 08:00,1.07318,1.07338,1.07267,1.07317,2358
2023.12.08 09:00,1.07316,1.07407,1.07307,1.07398,2920
2023.12.08 10:00,1.07396,1.07451,1.0736,1.07406,3079
2023.12.08 11:00,1.07405,1.07483,1.07403,1.07478,2747
2023.12.08 12:00,1.07478,1.07482,1.07431,1.07432,1898
2023.12.08 13:00,1.07433,1.07479,1.07417,1.07424,2237
2023.12.08 14:00,1.07423,1.0743,1.07364,1.07365,2158
2023.12.08 15:00,1.07369,1.07482,1.07344,1.07452,5253
2023.12.08 16:00,1.0745,1.07509,1.07402,1.07437,5007
2023.12.08 17:00,1.07446,1.07517,1.07389,1.0749,4870
2023.12.08 18:00,1.07491,1.07502,1.07367,1.07369,3395
2023.12.08 19:00,1.07368,1.07393,1.07306,1.07377,2441
2023.12.08 20:00,1.07378,1.07418,1.07368,1.07402,2492
2023.12.08 21:00,1.07401,1.07449,1.07398,1.07442,1628
2023.12.08 22:00,1.07439,1.07471,1.07435,1.07458,1788
2023.12.08 23:00,1.07454,1.07471,1.07416,1.07434,1150
2023.12.11 00:00,1.07284,1.07394,1.07254,1.07363,551
2023.12.11 01:00,1.07355,1.07457,1.07354,1.07432,1134
2023.12.11 02:00,1.07433,1.07433,1.07284,1.07338,3340
2023.12.11 03:00,1.07337,1.07345,1.07214,1.07265,4590
2023.12.11 04:00,1.07265,1.07302,1.07226,1.07227,3401
