time,open,high,low,close,volume
2023.01.27 08:00,0.921790,0.922420,0.921650,0.922280,1349
2023.01.27 09:00,0.922320,0.922710,0.922090,0.922490,1934
2023.01.27 10:00,0.922440,0.922850,0.920360,0.920900,2969
2023.01.27 11:00,0.920950,0.921630,0.920110,0.921010,2529
2023.01.27 12:00,0.921030,0.921320,0.920290,0.920700,2333
2023.01.27 13:00,0.920710,0.922610,0.920320,0.922190,1953
2023.01.27 14:00,0.922180,0.922510,0.921480,0.922300,2400
2023.01.27 15:00,0.922310,0.923120,0.920710,0.921870,4945
2023.01.27 16:00,0.921830,0.923560,0.921450,0.922510,4718
2023.01.27 17:00,0.922550,0.923990,0.920680,0.923100,5762
2023.01.27 18:00,0.923090,0.923230,0.920550,0.921880,3381
2023.01.27 19:00,0.921890,0.922210,0.920760,0.921580,1543
2023.01.27 20:00,0.921590,0.922170,0.920970,0.921330,1093
2023.01.27 21:00,0.921320,0.921590,0.920900,0.921190,980
2023.01.27 22:00,0.921180,0.921250,0.920840,0.921170,908
2023.01.27 23:00,0.921250,0.921270,0.920750,0.920960,648
2023.01.30 00:00,0.920870,0.921140,0.920620,0.920650,184
2023.01.30 01:00,0.920720,0.921110,0.920270,0.920640,1157
2023.01.30 02:00,0.920670,0.921110,0.920570,0.920810,1425
2023.01.30 03:00,0.920830,0.922000,0.920750,0.921210,1648
2023.01.30 04:00,0.921220,0.921850,0.921220,0.921330,1236
2023.01.30 05:00,0.921340,0.921750,0.921210,0.921270,1143
2023.01.30 06:00,0.921290,0.921300,0.920100,0.920460,2364
2023.01.30 07:00,0.920500,0.921150,0.920340,0.920760,1370
2023.01.30 08:00,0.920780,0.921630,0.920700,0.921330,1665
2023.01.30 09:00,0.921310,0.923100,0.920790,0.922780,1890
2023.01.30 10:00,0.922660,0.922850,0.920840,0.921840,3911
2023.01.30 11:00,0.921830,0.922210,0.919230,0.919340,2788
2023.01.30 12:00,0.919330,0.919520,0.918180,0.918640,2266
2023.01.30 13:00,0.918630,0.920900,0.918590,0.920620,2005
2023.01.30 14:00,0.920610,0.921150,0.919900,0.920900,2038
2023.01.30 15:00,0.920870,0.922610,0.920700,0.922500,3758
2023.01.30 16:00,0.922480,0.923900,0.922430,0.922890,3661
2023.01.30 17:00,0.922930,0.923400,0.922040,0.922840,4464
2023.01.30 18:00,0.922850,0.923820,0.922820,0.923170,2487
2023.01.30 19:00,0.923180,0.923500,0.922480,0.923470,1221
2023.01.30 20:00,0.923530,0.924310,0.923360,0.924200,1204
2023.01.30 21:00,0.924180,0.925630,0.924060,0.925440,856
2023.01.30 22:00,0.925430,0.925440,0.924790,0.925310,890
2023.01.30 23:00,0.925300,0.925430,0.924710,0.925020,581
2023.01.31 00:00,0.924180,0.924970,0.924120,0.924810,398
2023.01.31 01:00,0.924800,0.925650,0.924520,0.925340,889
2023.01.31 02:00,0.925380,0.925460,0.924490,0.924500,1467
2023.01.31 03:00,0.924490,0.924820,0.923880,0.923980,1385
2023.01.31 04:00,0.923970,0.924570,0.923920,0.924300,1230
2023.01.31 05:00,0.924270,0.924990,0.924270,0.924930,1099
2023.01.31 06:00,0.924920,0.925440,0.924770,0.924870,940
2023.01.31 07:00,0.924880,0.925780,0.924860,0.925730,1001
2023.01.31 08:00,0.925690,0.925860,0.925030,0.925200,1474
2023.01.31 09:00,0.925210,0.925800,0.924680,0.925420,2345
2023.01.31 10:00,0.925410,0.928740,0.925400,0.928690,3331
2023.01.31 11:00,0.928680,0.928810,0.926140,0.926720,2721
2023.01.31 12:00,0.926730,0.928520,0.926630,0.928500,2544
2023.01.31 13:00,0.928510,0.928780,0.926630,0.926660,2155
2023.01.31 14:00,0.926650,0.927520,0.925730,0.927020,2327
2023.01.31 15:00,0.927080,0.927250,0.923210,0.923700,6719
2023.01.31 16:00,0.923650,0.924060,0.922350,0.922770,4569
2023.01.31 17:00,0.922780,0.923470,0.918260,0.918440,6664
2023.01.31 18:00,0.918470,0.919750,0.916480,0.918630,4509
2023.01.31 19:00,0.918620,0.918940,0.917390,0.917500,2074
2023.01.31 20:00,0.917520,0.917780,0.915730,0.915860,1438
2023.01.31 21:00,0.915920,0.915920,0.915050,0.915680,1136
2023.01.31 22:00,0.915660,0.916260,0.915330,0.915430,1566
2023.01.31 23:00,0.915420,0.916200,0.915390,0.915820,951
2023.02.01 00:00,0.915610,0.916110,0.915410,0.916020,245
2023.02.01 01:00,0.916000,0.916450,0.915840,0.916350,1045
2023.02.01 02:00,0.916380,0.916670,0.916030,0.916170,909
2023.02.01 03:00,0.916160,0.916750,0.916010,0.916670,902
2023.02.01 04:00,0.916690,0.917240,0.916690,0.917050,891
2023.02.01 05:00,0.917060,0.917130,0.916320,0.916380,704
2023.02.01 06:00,0.916410,0.916440,0.915960,0.916160,711
2023.02.01 07:00,0.916150,0.916380,0.915850,0.916210,724
2023.02.01 08:00,0.916220,0.916770,0.915470,0.916080,1325
2023.02.01 09:00,0.916030,0.916590,0.915210,0.915330,2175
2023.02.01 10:00,0.915320,0.916260,0.915200,0.916220,2808
2023.02.01 11:00,0.916210,0.917020,0.915910,0.916000,2513
2023.02.01 12:00,0.915990,0.916470,0.915670,0.915810,2432
2023.02.01 13:00,0.915800,0.916160,0.915340,0.915780,1894
2023.02.01 14:00,0.915790,0.916330,0.915570,0.915950,1603
2023.02.01 15:00,0.915940,0.916340,0.914300,0.915220,5324
2023.02.01 16:00,0.915240,0.916340,0.915080,0.915910,3077
2023.02.01 17:00,0.915900,0.917330,0.913670,0.914100,7316
2023.02.01 18:00,0.914110,0.914840,0.913810,0.914740,4391
2023.02.01 19:00,0.914730,0.916210,0.914600,0.916040,1639
2023.02.01 20:00,0.916020,0.916630,0.915420,0.916380,1569
2023.02.01 21:00,0.916260,0.918330,0.908430,0.909310,15632
2023.02.01 22:00,0.909290,0.910320,0.906980,0.908650,8011
2023.02.01 23:00,0.908660,0.909450,0.908220,0.908350,1157
2023.02.02 00:00,0.908460,0.908890,0.907740,0.908290,911
2023.02.02 01:00,0.908330,0.908430,0.905870,0.907150,2897
2023.02.02 02:00,0.906980,0.907200,0.906020,0.906740,3075
2023.02.02 03:00,0.906720,0.907870,0.906560,0.907430,1799
2023.02.02 04:00,0.907450,0.907500,0.906510,0.907010,1541
2023.02.02 05:00,0.906990,0.907490,0.906710,0.907300,918
2023.02.02 06:00,0.907350,0.907400,0.906590,0.907010,767
2023.02.02 07:00,0.907020,0.907240,0.906800,0.907150,1017
2023.02.02 08:00,0.907130,0.907680,0.906900,0.907550,1325
2023.02.02 09:00,0.907520,0.908010,0.906820,0.907820,2146
2023.02.02 10:00,0.907860,0.909310,0.906680,0.908460,3394
2023.02.02 11:00,0.908450,0.909990,0.907570,0.907830,3029
2023.02.02 12:00,0.907840,0.910680,0.907820,0.910550,2825
2023.02.02 13:00,0.910540,0.910660,0.908710,0.909260,2432
2023.02.02 14:00,0.909220,0.909610,0.908080,0.908670,5320
2023.02.02 15:00,0.908680,0.910290,0.908030,0.910250,7875
2023.02.02 16:00,0.910340,0.912720,0.909130,0.912160,9746
2023.02.02 17:00,0.912140,0.913460,0.909570,0.909720,7234
2023.02.02 18:00,0.909690,0.912580,0.909020,0.912080,4336
2023.02.02 19:00,0.912070,0.913560,0.910880,0.913430,2338
2023.02.02 20:00,0.913420,0.913850,0.912610,0.912680,1814
2023.02.02 21:00,0.912660,0.913660,0.912200,0.913660,2518
2023.02.02 22:00,0.913650,0.913930,0.913130,0.913480,2576
2023.02.02 23:00,0.913470,0.913760,0.913040,0.913150,1201
2023.02.03 00:00,0.912070,0.913350,0.912070,0.913240,257
2023.02.03 01:00,0.913180,0.913450,0.913140,0.913250,959
2023.02.03 02:00,0.913190,0.914230,0.913190,0.913950,1681
2023.02.03 03:00,0.913940,0.914630,0.913730,0.914170,1147
2023.02.03 04:00,0.914190,0.914680,0.914040,0.914440,1092
2023.02.03 05:00,0.914500,0.914500,0.913920,0.914170,969
2023.02.03 06:00,0.914160,0.914460,0.913990,0.914250,837
2023.02.03 07:00,0.914270,0.914490,0.913860,0.914250,794
2023.02.03 08:00,0.914240,0.914280,0.913920,0.914040,830
2023.02.03 09:00,0.914120,0.915710,0.913630,0.914370,2166
2023.02.03 10:00,0.914380,0.916790,0.914370,0.916400,3718
2023.02.03 11:00,0.916320,0.916500,0.912630,0.912890,3447
2023.02.03 12:00,0.912910,0.913570,0.912580,0.913000,2711
2023.02.03 13:00,0.912970,0.913600,0.912840,0.913290,2412
2023.02.03 14:00,0.913270,0.913440,0.912670,0.913140,2684
2023.02.03 15:00,0.913170,0.923360,0.912810,0.922950,7908
2023.02.03 16:00,0.922990,0.924380,0.922480,0.923030,10870
2023.02.03 17:00,0.923080,0.926930,0.922160,0.922720,13741
2023.02.03 18:00,0.922730,0.925090,0.922210,0.924990,7614
2023.02.03 19:00,0.925010,0.925180,0.923830,0.924400,4379
2023.02.03 20:00,0.924410,0.925940,0.924360,0.925370,3752
2023.02.03 21:00,0.925380,0.925950,0.925150,0.925530,3501
2023.02.03 22:00,0.925550,0.926380,0.925520,0.926260,2661
2023.02.03 23:00,0.926220,0.926430,0.925440,0.926100,1669
2023.02.06 00:00,0.927660,0.927660,0.925820,0.926650,270
2023.02.06 01:00,0.926490,0.927340,0.925100,0.926480,4929
2023.02.06 02:00,0.926490,0.927550,0.926190,0.926890,3302
2023.02.06 03:00,0.926880,0.927290,0.926230,0.926730,2282
2023.02.06 04:00,0.926720,0.926880,0.925340,0.925950,2421
2023.02.06 05:00,0.925960,0.926100,0.925160,0.925990,1803
2023.02.06 06:00,0.926000,0.926050,0.925090,0.925310,1896
2023.02.06 07:00,0.925330,0.925820,0.924940,0.925010,2266
2023.02.06 08:00,0.925000,0.925630,0.924760,0.925040,2174
2023.02.06 09:00,0.925020,0.926220,0.924720,0.926220,3328
2023.02.06 10:00,0.926200,0.926790,0.923670,0.923800,5136
2023.02.06 11:00,0.923810,0.923920,0.922720,0.923630,4363
2023.02.06 12:00,0.923620,0.926710,0.923620,0.926350,3824
2023.02.06 13:00,0.926360,0.927240,0.926230,0.926420,2709
2023.02.06 14:00,0.926430,0.926580,0.924310,0.924670,2894
2023.02.06 15:00,0.924650,0.926130,0.924390,0.925910,5514
2023.02.06 16:00,0.925920,0.927990,0.925550,0.927480,7423
2023.02.06 17:00,0.927460,0.929070,0.927040,0.928200,6653
2023.02.06 18:00,0.928210,0.928550,0.927110,0.927850,4747
2023.02.06 19:00,0.927860,0.928710,0.927660,0.928570,3384
2023.02.06 20:00,0.928560,0.928650,0.927970,0.928000,2302
2023.02.06 21:00,0.927990,0.928230,0.926920,0.928140,2441
2023.02.06 22:00,0.928150,0.928890,0.927910,0.928020,2718
2023.02.06 23:00,0.928030,0.928650,0.927940,0.928240,1109
2023.02.07 00:00,0.927200,0.927820,0.927200,0.927480,411
2023.02.07 01:00,0.927490,0.928220,0.927490,0.928020,1712
2023.02.07 02:00,0.927970,0.928010,0.927170,0.927460,1996
2023.02.07 03:00,0.927450,0.927490,0.926330,0.926490,2512
2023.02.07 04:00,0.926480,0.926800,0.926350,0.926450,2231
2023.02.07 05:00,0.926440,0.926890,0.926260,0.926790,2892
2023.02.07 06:00,0.926800,0.927330,0.926680,0.926920,1721
2023.02.07 07:00,0.926900,0.927020,0.926490,0.926600,1864
2023.02.07 08:00,0.926590,0.926720,0.925840,0.926120,2311
2023.02.07 09:00,0.926170,0.926970,0.925920,0.926380,2975
2023.02.07 10:00,0.926390,0.928960,0.926170,0.927290,5724
2023.02.07 11:00,0.927270,0.927270,0.924220,0.926140,4689
2023.02.07 12:00,0.926130,0.926360,0.924560,0.926230,3795
2023.02.07 13:00,0.926240,0.927370,0.926080,0.927240,3651
2023.02.07 14:00,0.927230,0.927250,0.924780,0.924870,4180
2023.02.07 15:00,0.924850,0.926880,0.924750,0.925630,6033
2023.02.07 16:00,0.925620,0.927080,0.925170,0.926690,5734
2023.02.07 17:00,0.926680,0.927280,0.923310,0.923350,7145
2023.02.07 18:00,0.923330,0.924250,0.922930,0.923920,6052
2023.02.07 19:00,0.923960,0.924560,0.919160,0.919710,10296
2023.02.07 20:00,0.919710,0.924950,0.919250,0.923620,15477
2023.02.07 21:00,0.923630,0.923970,0.921770,0.922590,6811
2023.02.07 22:00,0.922540,0.923530,0.921730,0.921870,3156
2023.02.07 23:00,0.921890,0.922330,0.921500,0.921780,1510
2023.02.08 00:00,0.921910,0.921970,0.921240,0.921310,184
2023.02.08 01:00,0.921300,0.922140,0.921140,0.921670,1088
2023.02.08 02:00,0.921690,0.921900,0.921340,0.921410,2273
2023.02.08 03:00,0.921450,0.922220,0.921170,0.922120,2450
2023.02.08 04:00,0.922130,0.922340,0.921840,0.921970,1661
2023.02.08 05:00,0.921960,0.922110,0.921550,0.921740,1563
2023.02.08 06:00,0.921760,0.921930,0.921510,0.921520,1553
2023.02.08 07:00,0.921550,0.922090,0.921500,0.921660,1046
2023.02.08 08:00,0.921670,0.921950,0.921290,0.921950,1833
2023.02.08 09:00,0.921910,0.922250,0.918780,0.918920,3698
2023.02.08 10:00,0.918910,0.920030,0.917840,0.918640,5275
