iter	Logloss
1514	0.5789493154
1515	0.5788786456
1516	0.5788130553
1517	0.578734158
1518	0.5786650279
1519	0.5786224291
1520	0.5785644456
1521	0.5785051476
1522	0.5784049441
1523	0.5783534588
1524	0.5782923832
1525	0.5782398008
1526	0.5781674648
1527	0.578106994
1528	0.5780321388
1529	0.5779947937
1530	0.5779494994
1531	0.5778523859
1532	0.5778046253
1533	0.5777378034
1534	0.5776841227
1535	0.577624048
1536	0.5775776407
1537	0.5775466165
1538	0.5774708164
1539	0.5773973302
1540	0.5773414104
1541	0.5772343035
1542	0.5771702789
1543	0.5771198996
1544	0.5770709541
1545	0.5770171264
1546	0.5769761067
1547	0.5769377514
1548	0.5768934888
1549	0.5768323599
1550	0.5767742197
1551	0.5767023279
1552	0.5766588593
1553	0.5765844207
1554	0.5765213139
1555	0.5764604559
1556	0.5764123402
1557	0.5763489764
1558	0.5762849511
1559	0.5761965748
1560	0.5760916743
1561	0.576059291
1562	0.5759932145
1563	0.5759460846
1564	0.5758619717
1565	0.575779521
1566	0.575695184
1567	0.5756466158
1568	0.5755924224
1569	0.5755466071
1570	0.5755084709
1571	0.5754143525
1572	0.5753856628
1573	0.5753333329
1574	0.5752611329
1575	0.5751815109
1576	0.5751174184
1577	0.5750762069
1578	0.5750155754
1579	0.5749696448
1580	0.5749400473
1581	0.5748866814
1582	0.5747947242
1583	0.5747121414
1584	0.5746203239
1585	0.5745707515
1586	0.5745021077
1587	0.5744591417
1588	0.5744076339
1589	0.5743465458
1590	0.5742883876
1591	0.5742399277
1592	0.5741931044
1593	0.5741327654
1594	0.5740554256
1595	0.5740020309
1596	0.5739459443
1597	0.5738982043
1598	0.5738439785
1599	0.5737701165
1600	0.5737029726
1601	0.5736521563
1602	0.5736053546
1603	0.5735577211
1604	0.5735027139
1605	0.5734629953
1606	0.573400728
1607	0.5733370637
1608	0.5732728306
1609	0.57324221
1610	0.5732011135
1611	0.5731540502
1612	0.5731029953
1613	0.5730467926
1614	0.5729883724
1615	0.5729384137
1616	0.5728598935
1617	0.5727929074
1618	0.572741538
1619	0.5727013069
1620	0.5726319043
1621	0.5725565218
1622	0.5724745708
1623	0.5724144169
1624	0.5723283202
1625	0.5722711095
1626	0.5722383184
1627	0.5721748548
1628	0.5720996201
1629	0.5720434017
1630	0.571995204
1631	0.5719052294
1632	0.5718245299
1633	0.5717539308
1634	0.5716836082
1635	0.5716336792
1636	0.5715813632
1637	0.5715415924
1638	0.5714667761
1639	0.5713889332
1640	0.5713162339
1641	0.5712534499
1642	0.5711891366
1643	0.571086252
1644	0.5710248936
1645	0.5708910554
1646	0.5708136488
1647	0.5707644442
1648	0.5706963129
1649	0.5706632797
1650	0.5705795228
1651	0.5705395869
1652	0.5704545841
1653	0.5703898215
1654	0.5703225658
1655	0.5702760019
1656	0.5701980344
1657	0.5701262116
1658	0.570075388
1659	0.5700083599
1660	0.569930195
1661	0.5698651717
1662	0.5698322336
1663	0.5697760631
1664	0.5697157638
1665	0.5696791138
1666	0.5696043509
1667	0.569557159
1668	0.5694906085
1669	0.5694194448
1670	0.5693372547
1671	0.5692687112
1672	0.5691741326
1673	0.5691247622
1674	0.5690762407
1675	0.5690273023
1676	0.568976108
1677	0.5688920755
1678	0.5688334203
1679	0.5687776095
1680	0.5687212475
1681	0.568633436
1682	0.5685448551
1683	0.5684782249
1684	0.5684192771
1685	0.5683827841
1686	0.5683446539
1687	0.5682971001
1688	0.5682337548
1689	0.5681778512
1690	0.5681228933
1691	0.568043315
1692	0.5679685562
1693	0.5679363052
1694	0.5678779562
1695	0.5678169763
1696	0.5677523751
1697	0.5676996016
1698	0.5676389672
1699	0.5675813444
1700	0.5675015458
1701	0.5674427553
1702	0.5673963916
1703	0.5673118242
1704	0.5671974926
1705	0.5671419194
1706	0.5670874629
1707	0.5670074774
1708	0.5669437493
1709	0.5668819249
1710	0.5668120444
1711	0.5667285824
1712	0.56663991
1713	0.5666080526
1714	0.5665280273
1715	0.5664227722
1716	0.5663666643
1717	0.5663160455
1718	0.5662306492
1719	0.5661329609
1720	0.5660493687
1721	0.5659822949
1722	0.5659534297
1723	0.5658847344
1724	0.5658153351
1725	0.5656881616
1726	0.5656384919
1727	0.5655963758
1728	0.5655571148
1729	0.5655022772
1730	0.5654328017
1731	0.5653902501
1732	0.5653281923
1733	0.5652528548
1734	0.56518835
1735	0.5651307352
1736	0.5650653752
1737	0.5650281056
1738	0.5649795393
1739	0.5649125801
1740	0.5648528977
1741	0.5647673198
1742	0.5647193599
1743	0.5646406728
1744	0.5645846078
1745	0.5645300893
1746	0.5644895963
1747	0.5644189268
1748	0.5643182185
1749	0.5642659779
1750	0.5642161452
1751	0.5641635127
1752	0.5640966994
1753	0.5640385342
1754	0.5639710481
1755	0.5639172491
1756	0.5638383013
1757	0.5637924272
1758	0.5637439765
1759	0.5636409638
1760	0.5635743936
1761	0.5634818413
1762	0.5634096843
1763	0.5633632884
1764	0.5632697051
1765	0.5632044476
1766	0.563121516
1767	0.5630507315
1768	0.5630031587
1769	0.5629709708
1770	0.5629322058
1771	0.5628665888
1772	0.5627912187
1773	0.5626989738
1774	0.5626540364
1775	0.562597495
1776	0.5625549926
1777	0.5624682729
1778	0.562432097
1779	0.5623773727
1780	0.5623193127
1781	0.5622465453
1782	0.5621814584
1783	0.5621140257
1784	0.5620282357
1785	0.561946113
1786	0.5618896314
1787	0.5618361726
1788	0.5617868295
1789	0.5617118353
1790	0.5616295316
1791	0.561597432
1792	0.5615110307
1793	0.5614493078
1794	0.5613955292
1795	0.5613393298
1796	0.5612619997
1797	0.5612016399
1798	0.5611622649
1799	0.5611207133
1800	0.5610742139
1801	0.5610156064
1802	0.560950864
1803	0.5609135773
1804	0.560852674
1805	0.5608091518
1806	0.5607731614
1807	0.5607324218
1808	0.56068344
1809	0.5606047455
1810	0.5605199501
1811	0.5604524621
1812	0.5604001874
1813	0.5603354192
1814	0.5602675101
1815	0.5601791524
1816	0.5601127144
1817	0.5600094643
1818	0.5599563136
1819	0.5598824307
1820	0.5598087298
1821	0.5597301448
1822	0.5596970372
1823	0.5596194317
1824	0.5595469897
1825	0.5594868644
1826	0.5594289911
1827	0.5593755875
1828	0.5593174802
1829	0.5592516156
1830	0.5591822194
1831	0.5591020276
1832	0.5590594537
1833	0.5589867132
1834	0.5589135096
1835	0.5588412068
1836	0.5587791291
1837	0.5587222525
1838	0.5586591671
1839	0.5585814303
1840	0.558512936
1841	0.5584648939
1842	0.5583930531
1843	0.5583217395
1844	0.5582530596
1845	0.5582030198
1846	0.5581525214
1847	0.5580846698
1848	0.5580265069
1849	0.5579803815
1850	0.5579128119
1851	0.5578392998
1852	0.5577831259
1853	0.5577096567
1854	0.5576096939
1855	0.5575501173
1856	0.5574906916
1857	0.5574357647
1858	0.5573759853
1859	0.5572889191
1860	0.5572364766
1861	0.5571770838
1862	0.5571141394
1863	0.5570506288
1864	0.5570147464
1865	0.5569744384
1866	0.5568531181
1867	0.5568082967
1868	0.5567464951
1869	0.55668495
1870	0.5566251785
1871	0.5565779462
1872	0.5565132235
1873	0.5564657314
1874	0.5564140106
1875	0.5563555554
1876	0.5563038245
1877	0.5562521093
1878	0.5561606296
1879	0.5560465135
1880	0.5559844449
1881	0.5559321823
1882	0.5559019563
1883	0.5558609436
1884	0.5557981359
1885	0.5557276236
1886	0.5556609035
1887	0.5555722149
1888	0.5554887293
1889	0.5554512931
1890	0.5554062594
1891	0.5553235984
1892	0.5552536823
1893	0.5551969896
1894	0.5551529236
1895	0.5551232621
1896	0.5550617383
1897	0.5550040769
1898	0.5549519067
1899	0.5548678026
1900	0.554810181
1901	0.5547601065
1902	0.5547146172
1903	0.5546078595
1904	0.5545402404
1905	0.5545083065
1906	0.5544565705
1907	0.5544078185
1908	0.5543188501
1909	0.5542639116
1910	0.5542222424
1911	0.5541630213
1912	0.5540947645
1913	0.5540272462
1914	0.5539776727
1915	0.5539160587
1916	0.553863976
1917	0.5538134996
1918	0.5537613646
1919	0.5536974612
1920	0.5536395757
1921	0.5535777369
1922	0.5535345518
1923	0.553463955
1924	0.5534073653
1925	0.5533373973
1926	0.5532753157
1927	0.5532191955
1928	0.5531617161
1929	0.5531053209
1930	0.5530625072
1931	0.5530004378
1932	0.5529153143
1933	0.5528556694
1934	0.5528018319
1935	0.5526992784
1936	0.5526360731
1937	0.5525781458
1938	0.5525067365
1939	0.5524613017
1940	0.5524149001
1941	0.5523629719
1942	0.5523072934
1943	0.5522463211
1944	0.5521988645
1945	0.5521600244
1946	0.5521240108
1947	0.5520721362
1948	0.551997762
1949	0.5519415571
1950	0.5519093607
1951	0.551843172
1952	0.5517529578
1953	0.5516931308
1954	0.5516410894
1955	0.551608177
1956	0.5515417764
1957	0.55148365
1958	0.5514097838
1959	0.5513603958
1960	0.5513051994
1961	0.5512563782
1962	0.5512084549
1963	0.5511742425
1964	0.5511248924
1965	0.5510238417
1966	0.5509652507
1967	0.5509110693
1968	0.5508472935
1969	0.5507983139
1970	0.5507654238
1971	0.550696887
1972	0.5506587644
1973	0.5506057473
1974	0.5505288483
1975	0.5504719884
1976	0.5504306745
1977	0.5503906017
1978	0.5503451812
1979	0.5502903429
1980	0.5502256308
1981	0.5501697997
1982	0.5501322801
1983	0.5500566598
1984	0.5499999567
1985	0.5499475854
1986	0.5498649919
1987	0.5498139681
1988	0.5497291485
1989	0.5496567956
1990	0.5495988233
1991	0.5495632518
1992	0.5494762692
1993	0.5494248635
1994	0.5494007214
1995	0.5493371737
1996	0.5492682117
1997	0.5492179488
1998	0.5491751431
1999	0.5491156504
2000	0.5490472522
2001	0.5489882441
2002	0.5489494568
2003	0.5488873269
2004	0.5487959302
2005	0.548750313
2006	0.5486660397
2007	0.5486207912
2008	0.5485665521
2009	0.5485007073
2010	0.548431696
2011	0.5483752039
2012	0.5483396584
2013	0.5482779491
2014	0.5482340608
2015	0.5481817679
2016	0.5481015124
2017	0.548051865
2018	0.547993515
2019	0.5479447663
2020	0.5478929373
2021	0.5478543178
2022	0.5477950274
2023	0.5477452433
2024	0.5476881414
2025	0.5476605937
2026	0.5475921456
2027	0.5474977069
2028	0.5474401857
2029	0.5473435263
2030	0.5473016846
2031	0.54726602
2032	0.5472398692
2033	0.5472086273
2034	0.5471426151
2035	0.547095836
2036	0.5470542984
2037	0.546971155
2038	0.5469334383
2039	0.5468562286
2040	0.5467912464
2041	0.5467302685
2042	0.5466713036
2043	0.5465789053
2044	0.5465327576
2045	0.5464772504
2046	0.5464377003
2047	0.5463500518
2048	0.5462919853
2049	0.5462635859
2050	0.5461791089
2051	0.5461335905
2052	0.5461033284
2053	0.5460585297
2054	0.5460373815
2055	0.5459742482
2056	0.5459413978
2057	0.5458916914
2058	0.5458593459
2059	0.5458167114
2060	0.5457404156
2061	0.545687157
2062	0.5456524469
2063	0.5455908512
2064	0.5454994578
2065	0.5454451151
2066	0.5453887532
2067	0.5453357895
2068	0.5452785461
2069	0.5452268053
2070	0.5451763484
2071	0.545083957
2072	0.5450261059
2073	0.5449767887
2074	0.544898451
2075	0.5448310612
2076	0.5447248342
2077	0.5446879695
2078	0.5446291179
2079	0.5445589343
2080	0.5444647012
2081	0.5444211695
2082	0.5443777092
2083	0.5443170329
2084	0.5442939321
2085	0.5442418051
2086	0.5442006964
2087	0.5441722163
2088	0.5441438686
2089	0.5440878199
2090	0.5439994153
2091	0.5439329208
2092	0.5438835773
2093	0.5438227258
2094	0.5437739949
2095	0.5437223129
2096	0.5436764834
2097	0.5436270568
2098	0.5435345643
2099	0.5435063645
2100	0.543467555
2101	0.543427578
2102	0.543383043
2103	0.5433366705
2104	0.5432720757
2105	0.5432467406
2106	0.5431782056
2107	0.5431541699
2108	0.5430548406
2109	0.5430318188
2110	0.5429741905
2111	0.5429193121
2112	0.5428378985
2113	0.5427344537
2114	0.542665576
2115	0.5426177281
2116	0.5425559053
2117	0.5425105483
2118	0.5424597341
2119	0.5423709328
2120	0.5423318851
2121	0.5422803448
2122	0.5422195487
2123	0.5421581994
2124	0.5421253619
2125	0.5420988788
2126	0.5420296616
2127	0.5419817548
2128	0.5419402384
2129	0.5419016509
2130	0.5418410339
2131	0.5417825659
2132	0.5417236062
2133	0.541637211
2134	0.5415676167
2135	0.5415041792
2136	0.5414641588
2137	0.5414050414
2138	0.5413663139
2139	0.5413177672
2140	0.5412582431
2141	0.5412005949
2142	0.5411579
2143	0.541106185
2144	0.5410508443
2145	0.5409894783
2146	0.5409583907
2147	0.5408933976
2148	0.5408393587
2149	0.5408034994
2150	0.5407720843
2151	0.5406627543
2152	0.5405894967
2153	0.5405491751
2154	0.5404976044
2155	0.5404142171
2156	0.5403748565
2157	0.5403174391
2158	0.5402642387
2159	0.5402345838
2160	0.5401723503
2161	0.54012385
2162	0.5400769059
2163	0.5400190598
2164	0.5399879151
2165	0.5399067334
2166	0.5398644856
2167	0.5398077428
2168	0.5397673707
2169	0.5397033224
2170	0.539647865
2171	0.5396143116
2172	0.5395451325
2173	0.5394938344
2174	0.5394267857
2175	0.5393831954
2176	0.5393502779
2177	0.5392956901
2178	0.5392298578
2179	0.5391903272
2180	0.5391351921
2181	0.539076937
2182	0.539001172
2183	0.5389219511
2184	0.5388629984
2185	0.5388178463
2186	0.5387420206
2187	0.5386820582
2188	0.5386239418
2189	0.5385496587
2190	0.5384978485
2191	0.5384460971
2192	0.5383785212
2193	0.5383248617
2194	0.5382586062
2195	0.5382151686
2196	0.5381806133
2197	0.5381132941
2198	0.5380539799
2199	0.5380079226
2200	0.5379489517
2201	0.5379169601
2202	0.5378475414
2203	0.5378060551
2204	0.5377772111
2205	0.5377398492
2206	0.5376971178
2207	0.5376314428
2208	0.5375841176
2209	0.5375235129
2210	0.5374815472
2211	0.5374031108
2212	0.5373528141
2213	0.5373086019
2214	0.5372610285
2215	0.5371799369
2216	0.5371368608
2217	0.537091428
2218	0.5370289451
2219	0.5369807263
2220	0.5369324486
2221	0.5368889021
2222	0.5368159718
2223	0.5367761674
2224	0.5366756091
2225	0.5366342438
2226	0.5365967955
2227	0.5365675966
2228	0.5365161813
2229	0.5364419726
2230	0.5364081303
2231	0.5363449796
2232	0.5362822077
2233	0.5362306472
2234	0.5361855504
2235	0.5361192594
2236	0.536059436
2237	0.5359963293
2238	0.5358939574
2239	0.535834044
2240	0.5357617767
2241	0.5357214585
2242	0.5356758122
2243	0.5356193972
2244	0.5355731236
2245	0.5355043256
2246	0.5354430654
2247	0.5353777487
2248	0.5352992358
2249	0.535272877
2250	0.5352212117
2251	0.5351721537
2252	0.5351354887
2253	0.5351003661
2254	0.5350467412
2255	0.5349752862
2256	0.5349176765
2257	0.5348944679
2258	0.5348365952
2259	0.5347813682
2260	0.5347448676
2261	0.5346833437
2262	0.5346344019
2263	0.5346077517
2264	0.5345284842
2265	0.5344601176
2266	0.5344048593
2267	0.534367995
2268	0.5343192688
2269	0.534267059
2270	0.5342148793
2271	0.5341876554
2272	0.5340970261
2273	0.5340544219
2274	0.5340256011
2275	0.5339829384
2276	0.5339316333
2277	0.5338650956
2278	0.533807883
2279	0.5337506427
2280	0.5336965968
2281	0.5336443784
2282	0.5335888317
2283	0.5335319668
2284	0.5334896646
2285	0.5334218365
2286	0.5333770597
2287	0.5333410155
2288	0.5332835469
2289	0.5332286972
2290	0.5331798855
2291	0.5331423001
2292	0.5330612462
2293	0.5330082825
2294	0.5329405718
2295	0.532897476
2296	0.5328419876
2297	0.532793192
2298	0.5327518187
2299	0.5326737077
2300	0.5326146181
2301	0.5325753341
2302	0.5325330678
2303	0.5324747079
2304	0.5324217725
2305	0.532365164
2306	0.5323020872
2307	0.5322735038
2308	0.532224558
2309	0.5321675302
2310	0.5321375542
2311	0.5321112659
2312	0.5320666506
2313	0.5320292344
2314	0.5320028896
2315	0.5319428936
2316	0.5318874344
2317	0.5318452315
2318	0.5318047754
2319	0.5317667141
2320	0.5317249235
2321	0.5316783662
2322	0.5316108606
2323	0.5315592219
2324	0.531531758
2325	0.531457037
2326	0.5314052787
2327	0.5313462804
2328	0.5312714971
2329	0.5312417863
2330	0.5312214293
2331	0.5311599337
2332	0.5310952973
2333	0.5310181177
2334	0.5309585248
2335	0.5309171942
2336	0.5308646444
2337	0.5308080419
2338	0.5307671984
2339	0.5307239717
2340	0.5306856546
2341	0.5306256003
2342	0.5305890128
2343	0.5305063745
2344	0.5304640874
2345	0.5303888367
2346	0.5303296092
2347	0.5302932329
2348	0.5302388108
2349	0.5301631742
2350	0.5301105364
2351	0.5300631649
2352	0.5300191113
2353	0.5299750981
2354	0.5299159561
2355	0.5298373765
2356	0.5297601519
2357	0.5297068839
2358	0.52963699
2359	0.529593398
2360	0.529542039
2361	0.5294765028
2362	0.5294215484
2363	0.5293512218
2364	0.5293134223
2365	0.5292601088
2366	0.529219671
2367	0.5291774295
2368	0.5291383043
2369	0.5290948651
2370	0.529062869
2371	0.5290142027
2372	0.528970104
2373	0.5289267967
2374	0.5288638743
2375	0.5288116904
2376	0.5287819323
2377	0.5287189788
2378	0.5286605308
2379	0.5285986973
2380	0.5285445587
2381	0.5284980508
2382	0.5284341479
2383	0.5283662728
2384	0.5283260546
2385	0.5282745021
2386	0.5282329753
2387	0.5281818344
2388	0.5281422433
2389	0.5280896118
2390	0.528016275
2391	0.5279861017
2392	0.5279274946
2393	0.527869436
2394	0.5278095037
2395	0.5277474799
2396	0.5276825983
2397	0.5276279751
2398	0.5275590841
2399	0.527496239
2400	0.527396073
2401	0.5273400226
2402	0.5272892745
2403	0.5272515897
2404	0.5272199058
2405	0.5271235874
2406	0.527060778
2407	0.5270244733
2408	0.5269629665
2409	0.5269175504
2410	0.5268571169
2411	0.5268275747
2412	0.5267838439
2413	0.5267231611
2414	0.5266801348
2415	0.5266061246
2416	0.5265488697
2417	0.5265293366
2418	0.5264848982
2419	0.5264518275
2420	0.5264063382
2421	0.5263469355
2422	0.5262951375
2423	0.526259963
2424	0.5262028459
2425	0.5261431603
2426	0.5261135032
2427	0.5260727247
2428	0.5260370239
2429	0.5259916973
2430	0.5259316206
2431	0.5258552908
2432	0.5257876015
2433	0.5257523037
2434	0.525696165
2435	0.5256392694
2436	0.5255906326
2437	0.525515392
2438	0.5254650607
2439	0.5253958763
2440	0.5253557007
2441	0.5253118701
2442	0.5252627958
2443	0.5251907486
2444	0.5251540531
2445	0.5250631668
2446	0.5249655427
2447	0.5249231184
2448	0.5248536543
2449	0.5248117114
2450	0.5247482774
2451	0.5246911141
2452	0.5246520295
2453	0.5246014752
2454	0.5245504791
2455	0.5245043474
2456	0.5244719031
2457	0.5244291565
2458	0.5243786457
2459	0.524358334
2460	0.5243323991
2461	0.5242832853
2462	0.5242388659
2463	0.5241991304
2464	0.5241531326
2465	0.524112465
2466	0.5240533829
2467	0.5240084673
2468	0.5239504142
2469	0.5239139816
2470	0.5238859303
2471	0.5238237404
2472	0.5237755743
2473	0.5237359045
2474	0.5236556223
2475	0.5236051654
2476	0.5235788841
2477	0.5235450504
2478	0.5235101756
2479	0.5234534343
2480	0.5234155917
2481	0.5233396572
2482	0.5232941752
2483	0.5232232218
2484	0.5231859466
2485	0.523123987
2486	0.5230567623
2487	0.5230045651
2488	0.5229716852
2489	0.5228990236
2490	0.5228571002
2491	0.5227910347
2492	0.5227569918
2493	0.5227189824
2494	0.5226639556
2495	0.5225957556
2496	0.5225475821
2497	0.5224867745
2498	0.5224477485
2499	0.5224240886
2500	0.5223589466
2501	0.5222961272
2502	0.5222408831
2503	0.5221880443
2504	0.5221452397
2505	0.5220898447
2506	0.5220338351
2507	0.5219911292
2508	0.5219373559
2509	0.5218912326
2510	0.5218472972
2511	0.5217940323
2512	0.5217532171
2513	0.5216927992
2514	0.5216227979
2515	0.5215876545
2516	0.5215293958
2517	0.5214816765
2518	0.5214521175
2519	0.5213966315
2520	0.5213398532
2521	0.5213003791
2522	0.5212400886
2523	0.5211991526
2524	0.5211549751
2525	0.5211089794
2526	0.5210514084
2527	0.5210139063
2528	0.5209548639
2529	0.5208838421
2530	0.5208382521
2531	0.5207909408
2532	0.5207423744
2533	0.5206825519
2534	0.5206251654
2535	0.5205622108
2536	0.5205301107
2537	0.5204970101
2538	0.520460279
2539	0.5203878289
2540	0.5203180917
2541	0.5202533291
2542	0.5201741271
2543	0.5200644496
2544	0.5200289364
2545	0.5199722986
2546	0.5199328212
2547	0.5198955788
2548	0.51983785
2549	0.5197477574
2550	0.5196817671
2551	0.5196399196
2552	0.5195863988
2553	0.5195155085
2554	0.5194357275
2555	0.5193810759
2556	0.5193471767
2557	0.5193204403
2558	0.5192823547
2559	0.5192334995
2560	0.519169323
2561	0.519126614
2562	0.5190498837
2563	0.5189674632
2564	0.518911048
2565	0.5188577501
2566	0.5188168745
2567	0.5187998675
2568	0.5187477443
2569	0.5186882303
2570	0.5186569667
2571	0.5186307624
2572	0.5185754958
2573	0.5185364901
2574	0.5185104369
2575	0.518474124
2576	0.5184357197
2577	0.5183722956
2578	0.5183123212
2579	0.5182708549
2580	0.518215884
2581	0.5181672465
2582	0.5181187416
2583	0.5180713563
2584	0.5180435663
2585	0.5179599987
2586	0.5179392799
2587	0.5178626518
2588	0.5178217836
2589	0.5178019413
2590	0.5177518724
2591	0.5177131554
2592	0.5176654414
2593	0.5176068784
2594	0.5175445869
2595	0.5174955125
2596	0.5174265505
2597	0.5173930263
2598	0.5173567623
2599	0.5173126558
2600	0.5172825331
2601	0.5172253519
2602	0.5171649912
2603	0.5171160817
2604	0.5170462576
2605	0.51700254
2606	0.5169521997
2607	0.5168667422
2608	0.5168352663
2609	0.5167858995
2610	0.5167158733
2611	0.5166735
2612	0.516627004
2613	0.5166047456
2614	0.5165440236
2615	0.5165124942
2616	0.5164677066
2617	0.5163993293
2618	0.5163544771
2619	0.5163100666
2620	0.5162523188
2621	0.5162343739
2622	0.5161793589
2623	0.5161445286
2624	0.516092032
2625	0.5160410309
2626	0.5159942472
2627	0.5159482821
2628	0.5159047483
2629	0.5158622653
2630	0.5158276927
2631	0.5157264245
2632	0.5156869519
2633	0.515650399
2634	0.5155925484
2635	0.5155403402
2636	0.5154908502
2637	0.5154224348
2638	0.515366803
2639	0.5153231009
2640	0.5152952346
2641	0.5152749753
2642	0.5152244065
2643	0.51517672
2644	0.5151326797
2645	0.5151028791
2646	0.5150431339
2647	0.5149656272
2648	0.5149030972
2649	0.5148263548
2650	0.5147703819
2651	0.5147334578
2652	0.5146815042
2653	0.5146623677
2654	0.514612503
2655	0.5145707624
2656	0.5145064262
2657	0.514474735
2658	0.514449591
2659	0.5143994187
2660	0.5143460722
2661	0.5143137786
2662	0.5143022826
2663	0.51425889
2664	0.5141889697
2665	0.5141237158
2666	0.514066081
2667	0.5140303861
2668	0.5139904603
2669	0.5139407765
2670	0.513892916
2671	0.5138285266
2672	0.5137825709
2673	0.5137195732
2674	0.5136627516
2675	0.5136272968
2676	0.5135729877
2677	0.5135336228
2678	0.5134818667
2679	0.5134392221
2680	0.5133906526
2681	0.5133204413
2682	0.5132641308
2683	0.5132128756
2684	0.5131598839
2685	0.5131105517
2686	0.5130380399
2687	0.5129780398
2688	0.5129226953
2689	0.5128668727
2690	0.5127922358
2691	0.5127558418
2692	0.5127072542
2693	0.5126580752
2694	0.5125786028
2695	0.5125117419
2696	0.5124428112
2697	0.5123889147
2698	0.5123561406
2699	0.512337818
2700	0.5122780581
2701	0.5122288332
2702	0.5121775722
2703	0.5121127341
2704	0.5120622954
2705	0.5119935706
2706	0.5119748845
2707	0.5119412336
2708	0.511882411
2709	0.5118316773
2710	0.5117790014
2711	0.5117424253
2712	0.5116814242
2713	0.5116234927
2714	0.5115806135
2715	0.5115259005
2716	0.5114972416
2717	0.5114685555
2718	0.5114346007
2719	0.5113860487
2720	0.5113500388
2721	0.5113073955
2722	0.5112692304
2723	0.5112110218
2724	0.5111625167
2725	0.511128981
2726	0.5110975302
2727	0.5110565535
2728	0.511002042
2729	0.5109360818
2730	0.5109102024
2731	0.5108598768
2732	0.5107709237
2733	0.5107026278
2734	0.5106632427
2735	0.5106019978
2736	0.5105631304
2737	0.5105008541
2738	0.5104142847
2739	0.5103702362
2740	0.5103009562
2741	0.5102629005
2742	0.5102315915
2743	0.5101543191
2744	0.5101119959
2745	0.5100454034
2746	0.5099942709
2747	0.5099383278
2748	0.5098849307
2749	0.5098303804
2750	0.5097968787
2751	0.5097320862
2752	0.5096766606
2753	0.5096323985
2754	0.5095744864
2755	0.5095431799
2756	0.5094926728
2757	0.5094733301
2758	0.5094181107
2759	0.5093554464
2760	0.5092707978
2761	0.5092101307
2762	0.5091602679
2763	0.5091270023
2764	0.5091058798
2765	0.5090628121
2766	0.5089988543
2767	0.5089652648
2768	0.5089321315
2769	0.5088577557
2770	0.5087911616
2771	0.5087336871
2772	0.5086904544
2773	0.5086289992
2774	0.508558067
2775	0.508532746
2776	0.5084771366
2777	0.5084199167
2778	0.5083778796
2779	0.5083326494
2780	0.5083022163
2781	0.5082719815
2782	0.5081894119
2783	0.5081566049
2784	0.5080958716
2785	0.5080604049
2786	0.5080323886
2787	0.5079891753
2788	0.5079349302
2789	0.5078802457
2790	0.5078375828
2791	0.5077969759
2792	0.5077440065
2793	0.5076690604
2794	0.5076304313
2795	0.5075675053
2796	0.5075062572
2797	0.5074531393
2798	0.5074090861
2799	0.5073737432
2800	0.5073417712
2801	0.5073096425
2802	0.5072667613
2803	0.5072482504
2804	0.5072129275
2805	0.5071543475
2806	0.5071002036
2807	0.5070649235
2808	0.5070119999
2809	0.506940172
2810	0.5068915018
2811	0.5068451058
2812	0.5067949624
2813	0.5067467769
2814	0.506691258
2815	0.5066503397
2816	0.5066237891
2817	0.5065924715
2818	0.5065463236
2819	0.5065154945
2820	0.5064699577
2821	0.5064274238
2822	0.5063891361
2823	0.506357044
2824	0.5063087238
2825	0.5062692702
2826	0.5062037377
2827	0.5061553459
2828	0.5060949533
2829	0.5060453056
2830	0.5059960752
2831	0.5059623813
2832	0.5059410601
2833	0.5058884585
2834	0.5058414886
2835	0.5057885733
2836	0.5057158638
2837	0.505678949
2838	0.505624649
2839	0.5055767703
2840	0.5055491817
2841	0.5054938524
2842	0.5054464359
2843	0.5054161264
2844	0.5053551353
2845	0.5053183989
2846	0.5052733418
2847	0.5052300799
2848	0.5052118537
2849	0.505149016
2850	0.5050683399
2851	0.5050147276
2852	0.5049826769
2853	0.5049474518
2854	0.5048841609
2855	0.5048285091
2856	0.5047972326
2857	0.504736771
2858	0.5046815622
2859	0.5046318461
2860	0.5045496422
2861	0.5045022201
2862	0.5044308123
2863	0.504401735
2864	0.5043761863
2865	0.5043553214
2866	0.5043099649
2867	0.5042636678
2868	0.5042297393
2869	0.5041703717
2870	0.5041399436
2871	0.5040976371
2872	0.5040611122
2873	0.5040125997
2874	0.5039686
2875	0.5039152248
2876	0.5038193342
2877	0.5037539197
2878	0.5036708421
2879	0.5036098677
2880	0.5035755479
2881	0.5035170596
2882	0.5034703841
2883	0.5034394202
2884	0.5034023625
2885	0.5033443259
2886	0.5032958368
2887	0.5032450996
2888	0.5031487451
2889	0.5030967235
2890	0.5030610881
2891	0.5030144883
2892	0.5029536622
2893	0.502914098
