time,open,high,low,close,volume
2023.01.27 08:00,0.948790,0.948790,0.946950,0.947350,5136
2023.01.27 09:00,0.947360,0.947500,0.946580,0.947220,5698
2023.01.27 10:00,0.947250,0.947920,0.946500,0.947910,6656
2023.01.27 11:00,0.947870,0.948310,0.946030,0.946090,5763
2023.01.27 12:00,0.946070,0.947550,0.946050,0.947180,5234
2023.01.27 13:00,0.947160,0.947250,0.946060,0.946300,5021
2023.01.27 14:00,0.946260,0.946840,0.946100,0.946300,5618
2023.01.27 15:00,0.946310,0.948430,0.945950,0.947460,7650
2023.01.27 16:00,0.947440,0.948000,0.946340,0.947210,8457
2023.01.27 17:00,0.947140,0.947410,0.944030,0.945360,9484
2023.01.27 18:00,0.945330,0.946450,0.945100,0.945400,7440
2023.01.27 19:00,0.945380,0.945820,0.945120,0.945250,6191
2023.01.27 20:00,0.945220,0.945390,0.944480,0.945250,5710
2023.01.27 21:00,0.945290,0.946550,0.945250,0.945950,4792
2023.01.27 22:00,0.945940,0.946100,0.945470,0.946100,2907
2023.01.27 23:00,0.946150,0.946370,0.945650,0.946030,1362
2023.01.30 00:00,0.944690,0.945640,0.944270,0.944800,501
2023.01.30 01:00,0.945100,0.945820,0.944820,0.945600,3812
2023.01.30 02:00,0.945600,0.947020,0.945300,0.947020,5378
2023.01.30 03:00,0.947000,0.947030,0.945560,0.946610,6802
2023.01.30 04:00,0.946590,0.946630,0.944330,0.944370,6128
2023.01.30 05:00,0.944370,0.945240,0.943690,0.944080,5531
2023.01.30 06:00,0.944080,0.945360,0.943930,0.944560,6743
2023.01.30 07:00,0.944560,0.944840,0.944060,0.944590,5900
2023.01.30 08:00,0.944600,0.945670,0.944440,0.945380,5973
2023.01.30 09:00,0.945370,0.946150,0.943850,0.944800,5864
2023.01.30 10:00,0.944790,0.945120,0.943750,0.944080,7650
2023.01.30 11:00,0.944100,0.944270,0.942970,0.943330,6634
2023.01.30 12:00,0.943340,0.944950,0.943290,0.944210,5994
2023.01.30 13:00,0.944210,0.944930,0.942530,0.942910,5829
2023.01.30 14:00,0.942900,0.943910,0.942810,0.943370,5594
2023.01.30 15:00,0.943390,0.944260,0.943200,0.943770,7071
